,2021,,,,,,,,,2020,,,,,,,,eos,mid,,,,,
COURSE CODE2,COURSE TITLE,r1,r2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CATEGORY (i.e.ISCED description),COURSE TITLE,COURSE CODE2,R1 POINTS,R1 Random *,R2 POINTS,R2 Random*,EOS,EOS Random *,EOS Mid-point,LEVEL,HEI,Test/Interview #,avp,v
DK865,Audio and Music Production,352,,,,,,,,Architecture and construction,Civil Engineering Management,LC252,270,,,,270,,308,8,Limerick Institute of Technology,,,
DK870,General Nursing,440*,440*,,,,,,,Health,Clinical Technology,LC263,294,,,,294,,359,8,Limerick Institute of Technology,,,
DK872,Intellectual Disability Nursing,367,366,,,,,,,Physical sciences,Forensic and Pharmaceutical Sciences,LC265,413,,,,413,,476,8,Limerick Institute of Technology,,,
DK874,Mental Health Nursing,398,,,,,,,,Environment,Drug and Medicinal Product Analysis,LC266,262,,,,262,,300,8,Limerick Institute of Technology,,,
DK876,Early Childhood Studies,300,,,,,,,,Engineering and engineering trades,Electrical Engineering,LC275,298,,,,298,,384,8,Limerick Institute of Technology,,,
DK877,Midwifery,482,477,,,,,,,Engineering and engineering trades,Mechanical Engineering,LC288,347,,346,,346,,415,8,Limerick Institute of Technology,,,
DK880,Health and Physical Activity,301,,,,,,,,Engineering and engineering trades,Precision Engineering,LC289,291,,,,291,,350,8,Limerick Institute of Technology,,,
DK882,Agriculture (Award options),342,,,,,,,,Welfare,Social Care Work,LC292,367,,,,367,,389,8,Limerick Institute of Technology,,,
DK883,Science (Award options),373,368,,,,,,,Personal services,Business Studies with Travel and Tourism Management,LC293,307,,,,307,,356,8,Limerick Institute of Technology,,,
DK884,Sustainable Agriculture,348,,,,,,,,Personal services,Business Studies with Event Management,LC294,279,,,,279,,347,8,Limerick Institute of Technology,,,
DK886,Biopharmaceutical Science,379,,,,,,,,Business and administration,Business Studies with Sports Management,LC295,252,,,,252,,313,8,Limerick Institute of Technology,,,
DK887,Environmental Science,377,,,,,,,,Social and behavioural sciences,Community Development,LC297,235,,,,235,,298,8,Limerick Institute of Technology,,,
GA181,Accounting,303,,,,,,,,Business and administration,Business,LC320,346,,,,346,,388,8,Limerick Institute of Technology,,,
GA182,Business,285,,,,,,,,Information and Communication Technologies (ICTs),Business with Computing,LC330,297,,,,297,,378,8,Limerick Institute of Technology,,,
GA183,Business Information Systems,298,,,,,,,,Arts,Interior Design,LC340,350,,,,350,,391,8,Limerick Institute of Technology,,,
GA184,Marketing and Sales,300,,,,,,,,Biological and related sciences,Biotechnology and Biopharmaceutical Sciences,LC362,413,,,,413,,440,8,Limerick Institute of Technology,,,
GA185,Finance and Economics,318,,,,,,,,Arts,Creative Broadcast and Film Production,LC371,309,,,,309,,378,8,Limerick Institute of Technology,,,
GA186,Business with Entrepreneurship,287,,,,,,,,Arts,Music Technology and Production,LC372,325,,,,325,,402,8,Limerick Institute of Technology,,,
GA187,Rural Enterprise and Agri-Business,291,,,,,,,,Engineering and engineering trades,Renewable and Electrical Energy Engineering,LC374,318,,,,318,,410,8,Limerick Institute of Technology,,,
GA281,Film and Documentary,310,301,,,,,,,Engineering and engineering trades,Industrial Automation and Robotic Systems,LC375,317,,,,317,,392,8,Limerick Institute of Technology,,,
GA282,Heritage Studies,252,,,,,,,,Engineering and engineering trades,Electronic Engineering,LC376,318,,,,318,,358,8,Limerick Institute of Technology,,,
GA283,Contemporary Art (portfolio),#790,,,,,,,,Transport services,Automotive Engineering and Transport Management,LC380,303,,298,,298,,337,8,Limerick Institute of Technology,,,
GA284,Design,331,,,,,,,,Personal services,Business Studies in Beauty and Spa Management,LC392,236,,,,236,,328,8,Limerick Institute of Technology,,,
GA285,Education (Art  Design and Graphics),406,,,,,,,,Welfare,Early Childhood Education and Care,LC393,236,,,,236,,307,8,Limerick Institute of Technology,,,
GA380,International Hotel Management,218,,,,,,,,Welfare,Early Childhood Education and Care,LC401,297,,,,297,,298,8,Limerick Institute of Technology,,,
GA381,International Tourism Management,252,,,,,,,,Welfare,Social Care Work,LC402,225,,,,225,,288,8,Limerick Institute of Technology,,,
GA382,Culinary and Gastronomic Science,235,,,,,,,,Environment,Environmental Science and Climate,LC408,279,,,,279,,348,8,Limerick Institute of Technology,,,
GA384,Event Management with Public Relations,230,,,,,,,,Information and Communication Technologies (ICTs),Data Analytics and Cyber Security,LC414,236,,,,236,,336,8,Limerick Institute of Technology,,,
GA480,Construction Management,302,,,,,,,,Business and administration,Business,LC416,274,,,,274,,391,8,Limerick Institute of Technology,,,
GA482,Quantity Surveying and Construction Economics,304,,,,,,,,Information and Communication Technologies (ICTs),Computing - Games Design and Development,LC418,270,,,,270,,338,8,Limerick Institute of Technology,,,
GA483,Architectural Technology,281,273,,,,,,,Personal services,Sports Strength and Conditioning,LC422,298,,,,298,,347,8,Limerick Institute of Technology,,,
GA484,Civil Engineering,377,,,,,,,,"Interdisciplinary programmes and qualifications involving agriculture, forestry and veterinary",Environmental Science and Agriculture,LC434,297,,,,297,,349,8,Limerick Institute of Technology,,,
GA580,Software and Electronic Engineering,300,,,,,,,,Information and Communication Technologies (ICTs),Game Art and Design (portfolio),LC502,852,,,,852,,1024,8,Limerick Institute of Technology,#,,
GA680,Mechanical Engineering,400,,,,,,,,Information and Communication Technologies (ICTs),Creative Media and Design,LC517,234,,,,234,,327,8,Limerick Institute of Technology,,,
GA681,Energy Engineering,312,,,,,,,,Information and Communication Technologies (ICTs),Digital Animation Production (portfolio),LC518,808,,,,808,,939,8,Limerick Institute of Technology,#,,
GA682,Biomedical Engineering,331,,,,,,,,Welfare,Social Care Work,LC612,320,,,,320,,343,8,Limerick Institute of Technology,,,
GA683,Agricultural Engineering,304,,,,,,,,Welfare,Early Childhood Education and Care,LC613,242,,,,242,,327,8,Limerick Institute of Technology,,,
GA684,Engineering Common Entry to Manu/Agri/Biomed/Energ,413,,,,,,,,Humanities (except languages),Arts,LM002,348,,,,348,,410,8,University of Limerick,,,
GA685,Manufacturing Engineering Design,336,,,,,,,,Law,Law and Accounting,LM020,465,,,,465,,499,8,University of Limerick,,,
GA780,Applied Freshwater and Marine Biology,366,,,,,,,,Arts,Performing Arts (audition required),LM026,303,,,,303,,401,8,University of Limerick,#,,
GA781,Applied Biology and Biopharmaceutical Science,381,,,,,,,,Law,Criminal Justice,LM028,418,,,,418,,440,8,University of Limerick,,,
GA782,Chemical and Pharmaceutical Science,356,,,,,,,,Law,Law Plus,LM029,490,,,,490,,521,8,University of Limerick,,,
GA783,Physics and Instrumentation,301,,,,,,,,Social and behavioural sciences,Psychology and Sociology,LM038,500,,,,500,,507,8,University of Limerick,,,
GA784,Science (Undenominated),445,,,,,,,,Journalism and information,Journalism and Digital Communication,LM039,402,,,,402,,455,8,University of Limerick,,,
GA785,Medical Science,517,510,,,,,,,Humanities (except languages),European Studies,LM040,369,,,,369,,488,8,University of Limerick,,,
GA786,Forensic Science and Analysis,408,,,,,,,,Languages,Applied Languages,LM044,442,,,,442,,499,8,University of Limerick,,,
GA787,Computing in Software Development,310,,,,,,,,Business and administration,Business Studies (options),LM050,431,,,,431,,476,8,University of Limerick,,,
GA788,Computing and Digital Media,270,,,,,,,,Business and administration,International Business,LM056,528,,,,528,,555,8,University of Limerick,,,
GA789,Agriculture and Environmental Management,340,,,,,,,,Mathematics and statistics,Financial Mathematics,LM058,403,,,,403,,521,8,University of Limerick,,,
GA790,Sport and Exercise Science,376,366,,,,,,,Information and Communication Technologies (ICTs),Technology Management,LM063,379,,,,379,,419,8,University of Limerick,,,
GA791,Public Health Nutrition,368,,,,,,,,Manufacturing and processing,Food Science and Health,LM068,421,,,,421,,454,8,University of Limerick,,,
GA880,General Nursing,440*,,,,,,,,Manufacturing and processing,Product Design and Technology (portfolio required),LM076,408,,,,408,,487,8,University of Limerick,#,,
GA882,Psychiatric Nursing,369,,,,,,,,Engineering and engineering trades,Aeronautical Engineering,LM077,520,,,,520,,554,8,University of Limerick,,,
GA885,Outdoor Education,269,,,,,,,,Manufacturing and processing,Construction Management and Engineering,LM082,398,,,,398,,434,8,University of Limerick,,,
GA887,History and Geography,201,,,,,,,,Personal services,Sport and Exercise Sciences,LM089,474,,,,474,,489,8,University of Limerick,,,
GA889,Applied Social Care,265,,,,,,,,Education,Physical Education with concurrent Teacher Education,LM090,532,*,,,532,*,565,8,University of Limerick,,,
GA890,Early Childhood Education and Care,281,227,,,,,,,Education,Languages with concurrent Teacher Education,LM091,517,,,,517,,543,8,University of Limerick,,,
GA891,Geography and Outdoor Education,261,,,,,,,,Education,Science with Teacher Ed (Biology with Physics/Chemistry/Ag Science),LM092,507,,,,507,,531,8,University of Limerick,,,
GA980,Education (Design Graphics and Construction),410,,,,,,,,Biological and related sciences,Equine Science,LM093,339,,,,339,,412,8,University of Limerick,,,
GA981,Furniture Design and Manufacture,346,,,,,,,,Education,Materials and Architectural Technology with concurrent Teacher Education,LM094,440,,,,440,,478,8,University of Limerick,,,
GA982,Furniture Making and Architectural Woodworking,360,,,,,,,,Education,Materials and Engineering Technology with concurrent Teacher Education,LM095,367,,,,367,,421,8,University of Limerick,,,
GA984,Furniture Design  Making and Technology - Common E,486,467,,,,,,,Education,Science with Teacher Ed (Physical Sciences with Chemistry and Physics),LM096,405,,,,405,,454,8,University of Limerick,,,
GY101,Arts (Joint-Honours),327,326,,,,,,,Mathematics and statistics,Mathematics and Computer Science with concurrent Teacher Education,LM097,402,,,,402,,509,8,University of Limerick,,,
GY104,BSc (Psychology),564,555,,,,,,,Architecture and construction,Architecture (portfolio requirement suspended),LM099,498,,,,498,,532,8,University of Limerick,#,,
GY105,Arts (History),357,,,,,,,,Health,Physiotherapy,LM100,589,*,,,589,*,601,8,University of Limerick,,,
GY109,Arts (Mathematics and Education),413,,,,,,,,Health,Medicine  - Graduate Entry (GAMSAT required),LM101,55,*,,,55,*,57,8,University of Limerick,#,,
GY110,Arts (Children and Youth Studies - options),387,,,,,,,,Social and behavioural sciences,Psychology,LM102,509,,,,509,,529,8,University of Limerick,,,
GY111,Arts (English and Creative Writing),421,420,,,,,,,Health,Paramedic Studies (B/C1/C1 Provisional Drivers Licence),LM103,392,,,,392,,445,8,University of Limerick,#,,
GY113,Arts with Human Rights,413,,,,,,,,Physical sciences,Chemical and Biochemical Engineering,LM115,454,,,,454,,532,8,University of Limerick,,,
GY115,Arts with Performing Arts Studies,300,,,,,,,,Engineering and engineering trades,Engineering (Biomedical/Civil/Design and Manufacture/Mechanical),LM116,476,*,,,476,*,521,8,University of Limerick,,,
GY118,Arts (Drama  Theatre and Performance Studies),453,430,,,,,,,Engineering and engineering trades,Electronic and Computer Engineering,LM118,403,,,,403,,489,8,University of Limerick,,,
GY119,Arts (Journalism),484,473,,,,,,,Information and Communication Technologies (ICTs),Computer Science (Computer Systems/Games Dev/Mobile Comm Security),LM121,351,,,,351,,423,8,University of Limerick,,,
GY122,Na Dána (Cumarsáid agus Gaeilge),410,,,,,,,,Information and Communication Technologies (ICTs),Creative Media and Interaction Design (Digital Design/Music Media Tech),LM122,327,,,,327,,401,8,University of Limerick,,,
GY123,Applied Social Sciences,419,,,,,,,,Biological and related sciences,Biological & Chemical Sciences (Biosci/Envir Sci/Ind Bio/IndPharma Chem),LM123,441,*,,,441,*,478,8,University of Limerick,,,
GY125,Arts (Digital Arts and Technology),403,,,,,,,,Mathematics and statistics,Mathematics (Math Science/Maths and Physics/Economics and Maths),LM124,437,,,,437,,509,8,University of Limerick,,,
GY127,Arts (Film and Digital Media),430,421,,,,,,,Physical sciences,Physics (Applied Physics or Mathematics & Physics),LM125,404,,,,404,,520,8,University of Limerick,,,
GY128,Arts (Global Languages),346,,,,,,,,Health,General Nursing,LM150,475,*,,,475,*,498,8,University of Limerick,,,
GY129,Arts (Global Experience),465,,,,,,,,Health,Mental Health Nursing,LM152,419,*,,,419,*,430,8,University of Limerick,,,
GY130,Arts (Music),462,,,,,,,,Health,Intellectual Disability Nursing,LM154,420,,,,440,,473,8,University of Limerick,,,
GY132,Government (Politics  Economics and Law),465,451,,,,,,,Health,Midwifery,LM156,469,,,,469,,499,8,University of Limerick,,,
GY133,Education (Computer Science and Mathematical Studi,454,,,,,,,,Business and administration,Business - Accounting,LY108,309,,,,309,,431,8,Letterkenny Institute of Technology,,,
GY134,Geography and Geosystems,425,,,,,,,,Business and administration,Business,LY118,290,,,,290,,377,8,Letterkenny Institute of Technology,,,
GY135,Arts (Global Media),442,,,,,,,,Law,Law,LY208,300,,,,300,,367,8,Letterkenny Institute of Technology,,,
GY136,Na Dána (Léann Teanga - options),526,,,,,,,,Personal services,Sports and Exercise - Common Entry,LY228,300,,,,300,,367,8,Letterkenny Institute of Technology,,,
GY201,Commerce,476,,,,,,,,Arts,Design - Common Entry,LY408,320,,,,320,,381,8,Letterkenny Institute of Technology,#,,
GY202,Commerce (International) with French,520,,,,,,,,Architecture and construction,Fire Safety Engineering,LY508,276,,,,276,,326,8,Letterkenny Institute of Technology,,,
GY203,Commerce (International) with German,518,,,,,,,,Architecture and construction,Quantity Surveying,LY518,301,,,,301,,368,8,Letterkenny Institute of Technology,,,
GY204,Commerce (International) with Spanish,506,,,,,,,,Architecture and construction,Construction Management,LY528,271,,,,271,,321,8,Letterkenny Institute of Technology,,,
GY206,Business Information Systems (Work Placement and O,509,,,,,,,,Engineering and engineering trades,Mechanical Engineering,LY608,300,,,,300,,379,8,Letterkenny Institute of Technology,,,
GY207,Commerce (Accounting) including optional Global Ex,543,,,,,,,,Engineering and engineering trades,Electronic Engineering,LY618,312,,,,312,,402,8,Letterkenny Institute of Technology,,,
GY208,Commerce (Gaeilge),508,,,,,,,,Information and Communication Technologies (ICTs),Applied Computing,LY708,306,,,,306,,372,8,Letterkenny Institute of Technology,,,
GY209,Commerce (Global Experience),551,,,,,,,,Information and Communication Technologies (ICTs),Computer Science,LY748,317,,317,,317,,420,8,Letterkenny Institute of Technology,,avp,
GY250,Law and Business,510,,,,,,,,Biological and related sciences,Science - Common Entry,LY818,303,,,,303,,409,8,Letterkenny Institute of Technology,,,
GY251,Law (BCL),542,,,,,,,,Agriculture,Agriculture - Common Entry,LY828,307,,,,307,,351,8,Letterkenny Institute of Technology,,,
GY252,Law (BCL) and Human Rights,565,,,,,,,,Health,General Nursing,LY908,400,*,,,400,*,423,8,Letterkenny Institute of Technology,,,
GY253,Law and Taxation,506,,,,,,,,Health,Psychiatric Nursing,LY918,357,*,,,357,,387,8,Letterkenny Institute of Technology,,,
GY254,Law (BCL)  Criminology and Criminal Justice,548,,,,,,,,Health,Intellectual Disability Nursing,LY928,326,*,,,328,,346,8,Letterkenny Institute of Technology,,,
GY261,Business Studies in International Hotel Management,#503,,,,,,,,Welfare,"Early Childhood Care, Health and Education",LY968,303,,,,303,,361,8,Letterkenny Institute of Technology,,,
GY262,Commerce in International Hotel Management (interv,#709,,,,,,,,Health,Health & Social Care - Common Entry,LY978,280,,,,280,,330,8,Letterkenny Institute of Technology,,,
GY301,Science,489,488,,,,,,,Education,Education - Primary Teaching (Froebel),MH001,507,,,,507,,531,8,Maynooth University,,,
GY303,Biomedical Science,613,,,,,,,,Education,Education - Primary Teaching - Gaeltacht Applicants (Froebel),MH002,,,,,,,,8,Maynooth University,#,,
GY304,Biotechnology,498,495,,,,,,,Humanities (except languages),Arts,MH101,318,,,,318,,388,8,Maynooth University,,,
GY308,Environmental Science,431,430,,,,,,,Arts,Music,MH103,#,,,,#,,#,8,Maynooth University,#,,
GY309,Financial Mathematics and Economics,509,,,,,,,,Social and behavioural sciences,Psychology - 3 years,MH106,521,,,,521,,529,8,Maynooth University,,,
GY310,Marine Science,467,,,,,,,,Social and behavioural sciences,Social Science,MH107,346,,,,346,,388,8,Maynooth University,,,
GY313,Environmental Health and Safety,412,,,,,,,,Arts,Media Studies,MH109,316,,,,316,,377,8,Maynooth University,,,
GY314,Earth and Ocean Sciences,422,,,,,,,,Welfare,Community and Youth Work (Full-Time),MH116,#,,,,#,,#,8,Maynooth University,#,,
GY318,Biopharmaceutical Chemistry,555,,,,,,,,"Interdisciplinary programmes and qualifications involving natural sciences, Mathematics and statistics",Science,MH201,360,,,,360,,418,8,Maynooth University,,,
GY319,Mathematical Science,543,,,,,,,,Biological and related sciences,Biotechnology,MH202,455,,,,455,,466,8,Maynooth University,,,
GY320,Physics (Degree options: Applied Astrophysics Biom,465,,,,,,,,Biological and related sciences,Biological and Geographical Sciences,MH203,430,,,,430,,465,8,Maynooth University,,,
GY321,Genetics and Genomics,532,,,,,,,,Physical sciences,Physics with Astrophysics,MH204,422,,,,422,,479,8,Maynooth University,,,
GY322,Agricultural Sciences,485,,,,,,,,Mathematics and statistics,Theoretical Physics and Mathematics,MH206,510,,,,510,,533,8,Maynooth University,,,
GY350,Computer Science and Information Technology,495,,,,,,,,Information and Communication Technologies (ICTs),Data Science,MH207,445,,,,445,,520,8,Maynooth University,,,
GY401,Engineering (Undenominated),522,520,,,,,,,Biological and related sciences,Biological and Biomedical Sciences,MH208,498,,,,498,,510,8,Maynooth University,,,
GY402,Civil Engineering,533,521,,,,,,,Social and behavioural sciences,Psychology (through Science) - 4 years,MH209,498,,,,498,,510,8,Maynooth University,,,
GY405,Mechanical Engineering,541,,,,,,,,Physical sciences,Pharmaceutical and Biomedical Chemistry,MH210,487,,,,487,,520,8,Maynooth University,,,
GY406,Electronic and Computer Engineering,555,,,,,,,,"Interdisciplinary programmes and qualifications involving natural sciences, Mathematics and statistics",Science or Maths & Computer Science or Maths & Applied Maths (with Ed),MH212,422,,,,422,,487,8,Maynooth University,,,
GY408,Biomedical Engineering,554,,,,,,,,Engineering and engineering trades,Engineering (Computer/Electronic/Communications),MH304,333,,333,,333,,444,8,Maynooth University,,avp,
GY410,Project and Construction Management,431,,,,,,,,Engineering and engineering trades,Product Design,MH305,357,,,,357,,409,8,Maynooth University,,,
GY413,Energy Systems Engineering,509,,,,,,,,Engineering and engineering trades,Robotics and Intelligent Devices,MH306,361,,,,361,,433,8,Maynooth University,,,
GY414,Electrical and Electronic Engineering,433,,,,,,,,Business and administration,Finance (options),MH401,357,,,,357,,398,8,Maynooth University,,,
GY501,Medicine (five year/six year course  HPAT required,#737*,#737*,,,,,,,Business and administration,Quantitative Finance,MH402,476,,,,476,,509,8,Maynooth University,,,
GY502,Occupational Therapy,601,,,,,,,,Business and administration,Accounting and Finance,MH403,422,,,,422,,468,8,Maynooth University,,,
GY503,Speech and Language Therapy,578,,,,,,,,Business and administration,Business (options),MH404,430,,,,430,,454,8,Maynooth University,,,
GY504,Podiatric Medicine,531,526,,,,,,,Business and administration,Equine Business,MH405,357,,,,357,,408,8,Maynooth University,,,
GY515,General Nursing (Galway and Portiuncula),502,496,,,,,,,Business and administration,Business and Accounting,MH407,420,,,,420,,462,8,Maynooth University,,,
GY516,Mental Health Nursing,475,441,,,,,,,Business and administration,Entrepreneurship,MH411,371,,,,371,,408,8,Maynooth University,,,
GY517,Midwifery,520,509,,,,,,,Law,LLB Law - four year Single Major Law programme,MH501,473,,,,473,,495,8,Maynooth University,,,
LY108,Business - Accounting,312,,,,,,,,Law,Law (options),MH502,451,,,,451,,473,8,Maynooth University,,,
LY118,Business,288,,,,,,,,Information and Communication Technologies (ICTs),Computer Science through Arts (options),MH601,352,,,,352,,403,8,Maynooth University,,,
LY128,Marketing with Online Technologies,261,261,,,,,,,Information and Communication Technologies (ICTs),Computer Science through Science (options),MH602,351,,,,351,,409,8,Maynooth University,,,
LY208,Law,300,290,,,,,,,Information and Communication Technologies (ICTs),Computational Thinking,MH603,532,,,,532,,544,8,Maynooth University,,,
LY228,Sports and Exercise - Common Entry,290,,,,,,,,Education,Early Childhood - Teaching and Learning (part-time),MH801,327,,,,327,,378,8,Maynooth University,,,
LY408,Design - Common Entry,#301,,,,,,,,Welfare,"Community and Youth Work (part-time, in service)",MH802,#,,#,,#,,,8,Maynooth University,#,avp,
LY508,Fire Safety Engineering,283,,,,,,,,Social and behavioural sciences,"Local Studies/Community Studies (part-time, evening) - Mature Students",MH803,#,,#,,#,,,8,Maynooth University,#,avp,
LY518,Quantity Surveying,304,,,,,,,,Arts,Contemporary & Applied Theatre Studies,MI001,375,,,,390,,412,8,Mary Immaculate College,,,
LY528,Construction Management,262,,,,,,,,Arts,Arts,MI002,300,,281,,281,,389,8,Mary Immaculate College,,,
LY538,Architectural Technology,234,234,,,,,,,Education,Education - Primary Teaching - International,MI004,577,,,,577,,589,8,Mary Immaculate College,,,
LY608,Mechanical Engineering,300,,,,,,,,Education,Education - Primary Teaching,MI005,495,,,,495,,521,8,Mary Immaculate College,,,
LY618,Electronic Engineering,321,,,,,,,,Education,Education - Primary Teaching - Gaeltacht Applicants,MI006,456,,,,462,,519,8,Mary Immaculate College,#,,
LY708,Applied Computing,320,,,,,,,,Education,Early Childhood Care and Education,MI007,357,,,,357,,409,8,Mary Immaculate College,,,
LY748,Computer Science,316,,,,,,,,Education,Education and Psychology - Primary Teaching,MI008,588,,,,588,,601,8,Mary Immaculate College,,,
LY818,Science - Common Entry,302,,,,,,,,Education,"Education, Business Studies and Accounting",MI009,402,,,,402,,455,8,Mary Immaculate College,,,
LY828,Agriculture - Common Entry,308,300,,,,,,,Education,"Education, Business Studies and Religious Studies",MI010,368,,,,368,,389,8,Mary Immaculate College,,,
LY908,General Nursing,429*,,,,,,,,Education,"Education, Gaeilge and Religious Studies",MI011,409,,,,409,,451,8,Mary Immaculate College,,,
LY918,Psychiatric Nursing,367*,,,,,,,,Education,"Education, Gaeilge and Business Studies",MI012,401,,,,401,,463,8,Mary Immaculate College,,,
LY928,Intellectual Disability Nursing,357,,,,,,,,Education,"Education, Mathematics and Gaeilge",MI013,444,,,,444,,477,8,Mary Immaculate College,,,
LY968,Early Childhood Care  Health and Education,288,,,,,,,,Education,"Education, Mathematics and Business Studies",MI014,434,,,,434,,487,8,Mary Immaculate College,,,
LY978,Health and Social Care - Common Entry,279,,,,,,,,Interdisciplinary programmes and qualifications involving arts and humanities,Theology and Arts,MU001,290,,290,,290,,349,8,"Pontifical University, St Patrick's College",,avp,
MI001,Contemporary and Applied Theatre Studies,209,,,,,,,,Interdisciplinary programmes and qualifications involving arts and humanities,Theology,MU002,440,,,,440,,440,8,"Pontifical University, St Patrick's College",,avp,
MI002,Arts,280,,,,,,,,Information and Communication Technologies (ICTs),Computing (Degree Award options),NC003,260,,,,260,,303,8,National College of Ireland (NCI),,,
MI004,Education - Primary Teaching - International,589,,,,,,,,Business and administration,Human Resource Management,NC005,300,,,,300,,331,8,National College of Ireland (NCI),,,
MI005,Education - Primary Teaching,522,,,,,,,,Business and administration,Business,NC009,300,,,,300,,346,8,National College of Ireland (NCI),,,
MI006,Education - Primary Teaching - Gaeltacht Applicant,#485,,,,,,,,Social and behavioural sciences,Psychology,NC010,400,,,,400,,440,8,National College of Ireland (NCI),,,
MI007,Early Childhood Care and Education,409,,,,,,,,Business and administration,Marketing Practice,NC020,280,,,,282,,338,8,National College of Ireland (NCI),,,
MI008,Education and Psychology - Primary Teaching,590,,,,,,,,Business and administration,Accounting and Finance,NC022,337,,,,337,,378,8,National College of Ireland (NCI),,,
MI009,Education  Business Studies and Accounting,434,,,,,,,,Information and Communication Technologies (ICTs),Technology Management (with specialisations),NC023,261,,,,261,,282,8,National College of Ireland (NCI),,,
MI010,Education  Business Studies and Religious Studies,370,,,,,,,,Education,Montessori Education,NM801,220,,,,220,,290,8,St Nicholas Montessori College Ireland,,,
MI011,Education  Gaeilge and Religious Studies,407,,,,,,,,Social and behavioural sciences,"Social, Political and Community Studies",PC405,253,,216,,216,,311,8,"Carlow College, St. Patrick`s",,avp,
MI012,Education  Gaeilge and Business Studies,387,,,,,,,,Humanities (except languages),Arts and Humanities (fulfils Teaching Council requirements),PC410,252,,209,,209,,300,8,"Carlow College, St. Patrick`s",,avp,
MI013,Education  Mathematics and Gaeilge,509,,,,,,,,Humanities (except languages),English and History (fulfils Teaching Council requirements),PC411,255,,209,,209,,310,8,"Carlow College, St. Patrick`s",,avp,
MI014,Education  Mathematics and Business Studies,476,,,,,,,,Health,Medicine - Undergraduate Entry (HPAT required),RC001,733,,,,733,,738,8,RCSI University of Medicine & Health Sciences,#,,
CI110,Counselling and Psychotherapy,292,,,,,,,,Health,Physiotherapy,RC004,566,,,,566,,567,8,RCSI University of Medicine & Health Sciences,,,
CI111,Counselling and Psychotherapy with Addiction Studi,290,,,,,,,,Health,Pharmacy,RC005,579,,,,578,*,589,8,RCSI University of Medicine & Health Sciences,,,
CI112,Counselling and Psychotherapy with Youth Studies,325,,,,,,,,Health,Medicine - Graduate Entry (GAMSAT required),RC101,,,,,61,,63,8,RCSI University of Medicine & Health Sciences,#,,
LC110,Art and Design (Common Entry  portfolio),#794,,,,,,,,Business and administration,Business,SG141,261,,,,261,,347,8,"Institute of Technology, Sligo",,,
LC114,Fashion and Textiles for Product and Costume (port,#914,,,,,,,,Business and administration,Business in International Marketing and Languages (French),SG142,279,,,,279,,386,8,"Institute of Technology, Sligo",,,
LC115,Art and Design Teacher Education (LIT and UL  port,#993,,,,,,,,Business and administration,Business in International Marketing and Languages (Spanish),SG144,270,,,,270,,347,8,"Institute of Technology, Sligo",,,
LC220,Digital Marketing,263,,,,,,,,Business and administration,Accounting,SG146,309,,,,309,,411,8,"Institute of Technology, Sligo",,,
LC223,Law and Taxation,331,,,,,,,,Personal services,Sport with Business,SG147,307,,,,307,,367,8,"Institute of Technology, Sligo",,,
LC224,Accounting and Finance,300,,,,,,,,Personal services,Tourism with Event Management,SG148,269,,,,269,,340,8,"Institute of Technology, Sligo",,,
LC225,Marketing and Management,298,,,,,,,,Arts,Performing Arts,SG241,328,,,,328,,387,8,"Institute of Technology, Sligo",,,
LC226,Enterprise and Innovation,255,,,,,,,,Welfare,Early Childhood Care and Education,SG242,279,,,,279,,319,8,"Institute of Technology, Sligo",,,
LC233,Software Development,280,,,,,,,,Welfare,Social Care Practice,SG243,301,,,,301,,346,8,"Institute of Technology, Sligo",,,
LC234,Immersive Digital Media and Spatial Computing,226,,,,,,,,Arts,Fine Art,SG244,505,,,,505,,505,8,"Institute of Technology, Sligo",#,,
LC236,Internet Systems Development,260,,,,,,,,Arts,Creative Design,SG245,282,,,,282,,339,8,"Institute of Technology, Sligo",,,
LC239,Computer Networks and Systems Management,317,,,,,,,,Information and Communication Technologies (ICTs),Computing,SG246,290,,,,290,,333,8,"Institute of Technology, Sligo",,,
LC241,Construction Management,326,,,,,,,,Social and behavioural sciences,English and Psychology,SG247,309,,,,309,,382,8,"Institute of Technology, Sligo",,,
LC242,Property Valuation and Management,308,,,,,,,,Social and behavioural sciences,Sociology and Politics,SG248,281,,,,281,,327,8,"Institute of Technology, Sligo",,,
LC243,Quantity Surveying,278,,,,,,,,Languages,Writing and Literature,SG249,297,,,,297,,368,8,"Institute of Technology, Sligo",,,
LC248,Built Environment (Common Entry),300,,,,,,,,Information and Communication Technologies (ICTs),Application Design and User Experience,SG250,412,,,,412,,412,8,"Institute of Technology, Sligo",,,
LC252,Civil Engineering Management,264,,,,,,,,Information and Communication Technologies (ICTs),Computing (Smart Technologies),SG251,327,,,,342,,367,8,"Institute of Technology, Sligo",,,
LC263,Medical Technology,391,,,,,,,,Information and Communication Technologies (ICTs),Software Development,SG252,307,,,,307,,319,8,"Institute of Technology, Sligo",,,
LC265,Forensic and Pharmaceutical Sciences,498,,,,,,,,Information and Communication Technologies (ICTs),Computer Networks and Cloud Infrastructure,SG253,324,,,,378,,378,8,"Institute of Technology, Sligo",,,
LC266,Drug and Medicinal Product Analysis,252,,,,,,,,Languages,Writing and Literature Online,SG254,225,,225,,225,,328,8,"Institute of Technology, Sligo",,avp,
